REF_DATE,GEO,DGUID,Measure,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Mar-22,"Edmonton, Alberta",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928049,7.2.1,634.50,,,,2
Apr-22,"Edmonton, Alberta",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928049,7.2.1,613.26,,,,2
May-22,"Edmonton, Alberta",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928049,7.2.1,481.82,,,,2
Jun-22,"Edmonton, Alberta",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928049,7.2.1,561.34,,,,2
Jul-22,"Edmonton, Alberta",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928049,7.2.1,575.36,,,,2
Aug-22,"Edmonton, Alberta",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928049,7.2.1,587.68,E,,,2
Sep-22,"Edmonton, Alberta",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928049,7.2.1,469.56,,,,2
Oct-22,"Edmonton, Alberta",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928049,7.2.1,588.76,,,,2
Nov-22,"Edmonton, Alberta",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928049,7.2.1,574.82,,,,2
Dec-22,"Edmonton, Alberta",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928049,7.2.1,674.20,,,,2
Jan-23,"Edmonton, Alberta",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928049,7.2.1,459.26,,,,2
Mar-23,"Edmonton, Alberta",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928049,7.2.1,647.34,,,,2
May-23,"Edmonton, Alberta",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928049,7.2.1,769.86,,,,2
Jan-22,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,1184.14,,,,2
Feb-22,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,1128.84,,,,2
Mar-22,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,1110.82,,,,2
Apr-22,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,1049.44,,,,2
May-22,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,905.54,,,,2
Jun-22,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,929.16,,,,2
Jul-22,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,1121.40,,,,2
Aug-22,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,1061.48,E,,,2
Sep-22,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,898.58,,,,2
Oct-22,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,1042.76,,,,2
Nov-22,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,1101.26,,,,2
Dec-22,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,1172.94,,,,2
Jan-23,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,932.34,,,,2
Mar-23,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,1173.36,,,,2
May-23,"Edmonton, Alberta",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928054,7.3.1,1099.82,,,,2
Jan-22,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,610.42,,,,2
Feb-22,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,561.76,,,,2
Mar-22,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,699.86,,,,2
Apr-22,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,517.34,,,,2
May-22,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,492.26,,,,2
Jun-22,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,491.84,,,,2
Jul-22,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,617.48,,,,2
Aug-22,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,552.54,E,,,2
Sep-22,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,492.32,,,,2
Oct-22,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,504.40,,,,2
Nov-22,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,557.36,,,,2
Dec-22,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,540.94,,,,2
Jan-23,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,495.06,,,,2
Mar-23,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,417.88,,,,2
May-23,"Edmonton, Alberta",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928059,7.4.1,449.50,,,,2
Jan-22,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,15.54,,,,2
Feb-22,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,15.86,,,,2
Mar-22,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,16.96,,,,2
Apr-22,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,26.00,,,,2
May-22,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,15.80,,,,2
Jun-22,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,10.10,,,,2
Jul-22,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,19.36,,,,2
Aug-22,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,18.30,E,,,2
Sep-22,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,15.00,,,,2
Oct-22,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,23.12,,,,2
Nov-22,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,19.42,,,,2
Dec-22,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,18.84,,,,2
Jan-23,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,15.60,,,,2
Mar-23,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,23.50,,,,2
May-23,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928064,7.5.1,13.96,,,,2
Jan-22,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,4.12,E,,,2
Feb-22,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,3.78,,,,2
Mar-22,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,3.50,,,,2
Apr-22,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,6.04,,,,2
May-22,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,5.10,,,,2
Jun-22,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,5.54,,,,2
Jul-22,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,5.98,E,,,2
Aug-22,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,5.72,E,,,2
Sep-22,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,4.36,,,,2
Oct-22,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,8.04,,,,2
Nov-22,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,9.22,,,,2
Dec-22,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,9.28,,,,2
Jan-23,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,5.82,,,,2
Mar-23,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,4.16,,,,2
May-23,"Edmonton, Alberta",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928069,7.6.1,3.86,,,,2
Jan-22,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,18.68,E,,,2
Feb-22,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,21.66,,,,2
Mar-22,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,25.42,,,,2
Apr-22,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,18.94,,,,2
May-22,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,17.04,,,,2
Jun-22,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,17.22,,,,2
Jul-22,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,20.52,E,,,2
Aug-22,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,19.28,E,,,2
Sep-22,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,21.38,,,,2
Oct-22,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,16.28,,,,2
Nov-22,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,17.72,,,,2
Dec-22,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,16.52,,,,2
Jan-23,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,14.80,,,,2
Mar-23,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,15.66,,,,2
May-23,"Edmonton, Alberta",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928074,7.7.1,18.26,,,,2
Jan-22,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,832.40,,,,2
Feb-22,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,873.52,,,,2
Mar-22,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,935.36,,,,2
Apr-22,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,747.66,,,,2
May-22,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,695.88,,,,2
Jun-22,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,692.14,,,,2
Jul-22,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,764.36,,,,2
Aug-22,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,772.22,E,,,2
Sep-22,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,562.30,,,,2
Oct-22,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,739.50,,,,2
Nov-22,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,777.56,,,,2
Dec-22,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,732.80,,,,2
Jan-23,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,627.30,,,,2
Mar-23,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,837.28,,,,2
May-23,"Edmonton, Alberta",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928079,7.8.1,725.84,,,,2
Jan-22,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,155.54,E,,,2
Feb-22,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,152.04,,,,2
Mar-22,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,163.80,,,,2
Apr-22,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,144.44,,,,2
May-22,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,133.30,,,,2
Jun-22,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,113.80,,,,2
Jul-22,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,156.06,,,,2
Aug-22,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,140.78,E,,,2
Sep-22,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,69.96,,,,2
Oct-22,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,127.70,,,,2
Nov-22,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,145.56,,,,2
Dec-22,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,151.88,,,,2
Jan-23,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,106.08,,,,2
Mar-23,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,133.50,,,,2
May-23,"Edmonton, Alberta",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928084,7.9.1,138.56,,,,2
Jan-22,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,16.84,E,,,2
Feb-22,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,16.92,,,,2
Mar-22,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,17.90,,,,2
Apr-22,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,13.06,,,,2
May-22,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,11.58,,,,2
Jun-22,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,6.36,,,,2
Jul-22,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,18.56,,,,2
Aug-22,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,14.94,E,,,2
Sep-22,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,9.42,,,,2
Oct-22,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,15.70,,,,2
Nov-22,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,19.16,,,,2
Dec-22,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,19.46,,,,2
Jan-23,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,12.78,,,,2
Mar-23,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,17.68,,,,2
May-23,"Edmonton, Alberta",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928089,7.10.1,18.66,,,,2
Jan-22,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,76.66,,,,2
Feb-22,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,82.44,,,,2
Mar-22,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,102.34,,,,2
Apr-22,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,115.36,,,,2
May-22,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,101.58,,,,2
Jun-22,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,113.18,,,,2
Jul-22,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,104.22,,,,2
Aug-22,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,105.04,,,,2
